,year,month,day,hour,flow
1410,2023,11,13,10,4.949935071507222
1411,2023,11,13,11,4.95043572079215
1412,2023,11,13,12,4.950931363584228
1413,2023,11,13,13,4.951422049948386
1414,2023,11,13,14,4.951907829448902
1415,2023,11,13,15,4.9523887511544125
1416,2023,11,13,16,4.952864863642868
1417,2023,11,13,17,4.9533362150064395
1418,2023,11,13,18,4.9538028528563745
1419,2023,11,13,19,4.954264824327811
1420,2023,11,13,20,4.954722176084532
1421,2023,11,13,21,4.955174954323686
1422,2023,11,13,22,5.116178760336005
1423,2023,11,13,23,4.9560669727326445
1424,2023,11,14,0,4.956506303005318
1425,2023,11,14,1,4.956941239975264
1426,2023,11,14,2,4.957371827575511
1427,2023,11,14,3,4.957798109299756
1428,2023,11,14,4,4.958220128206759
1429,2023,11,14,5,4.958637926924691
1430,2023,11,14,6,5.119607103211
1431,2023,11,14,7,4.95946103217889
1432,2023,11,14,8,4.959866421857101
1433,2023,11,14,9,4.96026775763853
1434,2023,11,14,10,4.960665080062144
1435,2023,11,14,11,4.961058429261523
1436,2023,11,14,12,4.961447844968907
1437,2023,11,14,13,4.961833366519218
1438,2023,11,14,14,4.962215032854026
1439,2023,11,14,15,6.738148438081041
1440,2023,11,14,16,6.738522509255786
1441,2023,11,14,17,6.738892839718783
1442,2023,11,14,18,6.739259466877151
1443,2023,11,14,19,7.32517798331949
1444,2023,11,14,20,7.3255373145974065
1445,2023,11,14,21,7.325893052562543
1446,2023,11,14,22,7.326245233148029
1447,2023,11,14,23,7.32659389192766
1448,2023,11,15,0,7.326939064119493
1449,2023,11,15,1,7.32728078458941
1450,2023,11,15,2,7.327619087854627
1451,2023,11,15,3,7.327954008087191
1452,2023,11,15,4,7.328285579117431
1453,2023,11,15,5,7.328613834437366
1454,2023,11,15,6,7.3289388072041035
1455,2023,11,15,7,7.3292605302431735
1456,2023,11,15,8,7.329579036051854
1457,2023,11,15,9,6.1493388012468895
1458,2023,11,15,10,6.744650968789976
1459,2023,11,15,11,6.744960014657632
1460,2023,11,15,12,6.74526597006661
1461,2023,11,15,13,6.7455688659215
1462,2023,11,15,14,6.74586873281784
1463,2023,11,15,15,6.746165601045217
1464,2023,11,15,16,6.746459500590321
1465,2023,11,15,17,6.746750461139973
1466,2023,11,15,18,6.747038512084128
1467,2023,11,15,19,7.332879238074398
1468,2023,11,15,20,7.333161556804765
1469,2023,11,15,21,7.333441052347828
1470,2023,11,15,22,7.333717752935462
1471,2023,11,15,23,7.3339916865172174
1472,2023,11,16,0,7.334262880763156
1473,2023,11,16,1,7.334531363066635
1474,2023,11,16,2,7.33479716054708
1475,2023,11,16,3,7.335060300052721
1476,2023,11,16,4,7.335320808163305
1477,2023,11,16,5,7.335578711192783
1478,2023,11,16,6,7.335834035191965
1479,2023,11,16,7,7.336086805951156
1480,2023,11,16,8,7.336337049002756
1481,2023,11,16,9,6.156029234068284
1482,2023,11,16,10,6.751274497283157
1483,2023,11,16,11,6.75151730786588
1484,2023,11,16,12,6.751757690342776
1485,2023,11,16,13,6.751995668994905
1486,2023,11,16,14,6.752231267860511
